Line;File;TrnID;Time;Min;ON;OpThreshold;ClksThisMin;SpClass;Qn;ICIgood;tWUTrisk;Marked;Start;NofClx;nActualClx;medianKHz;avEndF;nRisingIPIs;avSPL;avPkAt;avBWx8;TrDur_us;AvPRF;nICIrising;MinICI_us;midpointICI;MaxICI_us;ClkNofMinICI;ClkNofMaxICI;NofClstrs;avClstrNx8;avclF0;avclF1;avPkIPI;BeforeIPIratio;PreIPIratio;Post1IPIratio;Post2IPIratio;EndIPIratio;EncSpN;Timedrift;Time_adj;Day;Time_CET;HP;Time_UTC
4120;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;4;31/07/22 23:42;64474422;TRUE;1;3022;NBHF;Mod;yes;0;FALSE;87602;21;21;128;129;6;29;5;11;27131;774;4;221;225;448;12;18;21;8;0;0;31;2.94;1.01;1.03;1;1;n/a;-0.733157894736845;2022-07-31 23:41:59.704852;212;NA;0;2022-07-31 21:42:00.43801
4121;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;7;31/07/22 23:42;64474422;TRUE;1;3022;NBHF;High;yes;0;FALSE;268627;25;25;127;130;8;31;5;15;114155;219;0;663;839;1269;25;2;25;8;0;0;31;2.18;1.01;1.01;1;1.01;n/a;-0.733157894736845;2022-07-31 23:42:00.609977;212;NA;0;2022-07-31 21:42:01.343135
4122;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;14;31/07/22 23:42;64474422;TRUE;1;3022;NBHF;High;yes;7;FALSE;2189161;148;148;127;130;66;30;6;15;355769;416;38;254;426;1274;134;2;148;8;0;0;31;3.08;1.01;0.97;1;1.01;n/a;-0.733157894736845;2022-07-31 23:42:10.212647;212;NA;0;2022-07-31 21:42:10.945805
4123;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;15;31/07/22 23:42;64474422;TRUE;1;3022;NBHF;Mod;yes;0;FALSE;2263454;10;10;127;130;7;31;5;12;13054;766;4;222;271;271;2;5;10;8;0;0;32;2.36;0.96;1.01;1.03;1.04;n/a;-0.733157894736845;2022-07-31 23:42:10.584112;212;NA;0;2022-07-31 21:42:11.31727
4124;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;17;31/07/22 23:42;64474422;TRUE;1;3022;NBHF;Mod;yes;0;FALSE;2269502;8;8;127;129;3;32;6;15;10484;763;3;259;261;266;8;3;8;8;0;0;31;6.87;1;1;0.99;1;n/a;-0.733157894736845;2022-07-31 23:42:10.614352;212;NA;0;2022-07-31 21:42:11.34751
4125;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;29;31/07/22 23:42;64474422;TRUE;1;3022;NBHF;Mod;yes;0;FALSE;2318874;32;32;126;130;21;32;6;14;36908;867;16;185;231;281;22;2;32;8;0;0;32;3.05;0.97;1.01;1;1.04;n/a;-0.733157894736845;2022-07-31 23:42:10.861212;212;NA;0;2022-07-31 21:42:11.59437
4126;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;34;31/07/22 23:42;64474422;TRUE;1;3022;NBHF;High;yes;0;FALSE;2343593;15;26;127;130;12;30;6;15;16198;926;11;208;209;428;13;16;26;8;0;0;31;2.81;1;0.98;1;1.01;n/a;-0.733157894736845;2022-07-31 23:42:10.984807;212;NA;0;2022-07-31 21:42:11.717965
4127;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;38;31/07/22 23:42;64474422;TRUE;1;3022;NBHF;Mod;yes;0;FALSE;2362261;19;19;128;129;9;28;6;15;20169;942;8;197;360;401;10;15;19;8;0;0;31;3.77;1;0.97;1.01;1;n/a;-0.733157894736845;2022-07-31 23:42:11.078147;212;NA;0;2022-07-31 21:42:11.811305
4128;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;39;31/07/22 23:42;64474422;TRUE;1;3022;NBHF;Mod;yes;0;FALSE;2368885;18;18;127;132;9;29;5;15;17716;1016;7;191;201;202;10;11;18;8;0;0;32;4.77;0.96;1.03;1.03;1.05;n/a;-0.733157894736845;2022-07-31 23:42:11.111267;212;NA;0;2022-07-31 21:42:11.844425
4129;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;40;31/07/22 23:42;64474422;TRUE;1;3022;NBHF;High;yes;0;FALSE;6836653;11;11;127;128;4;28;6;15;47210;233;0;763;879;976;11;2;11;8;0;0;32;1.98;0.96;0.99;1.07;1.03;n/a;-0.733157894736845;2022-07-31 23:42:33.450107;212;NA;0;2022-07-31 21:42:34.183265
4130;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;41;31/07/22 23:42;64474422;TRUE;1;3022;NBHF;High;yes;0;FALSE;6892514;46;46;127;131;25;32;6;13;69381;663;18;263;314;341;44;2;46;8;0;0;31;3.02;1.02;0.97;1;1.01;n/a;-0.733157894736845;2022-07-31 23:42:33.729412;212;NA;0;2022-07-31 21:42:34.46257
4131;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;42;31/07/22 23:42;64474422;TRUE;1;3022;NBHF;Mod;yes;0;FALSE;6906881;9;9;127;128;2;29;7;15;11920;755;3;256;256;271;4;5;9;8;0;0;31;4.62;1.01;0.97;1.02;0.99;n/a;-0.733157894736845;2022-07-31 23:42:33.801247;212;NA;0;2022-07-31 21:42:34.534405
4132;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;45;31/07/22 23:42;64474422;TRUE;1;3022;NBHF;Mod;yes;0;FALSE;6947706;21;21;126;128;17;32;6;3;27704;758;7;231;238;248;13;5;21;8;0;0;32;2.4;0.99;1;1;1.02;n/a;-0.733157894736845;2022-07-31 23:42:34.005372;212;NA;0;2022-07-31 21:42:34.73853
4133;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;46;31/07/22 23:42;64474422;TRUE;1;3022;NBHF;High;yes;0;FALSE;6953225;97;97;126;128;68;32;7;12;112922;859;49;218;233;454;89;75;97;8;0;0;32;2.94;0.99;1;1;1.02;n/a;-0.733157894736845;2022-07-31 23:42:34.032967;212;NA;0;2022-07-31 21:42:34.766125
4134;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;49;31/07/22 23:42;64474422;TRUE;1;3022;NBHF;Mod;yes;0;FALSE;7199977;35;35;127;128;7;31;7;15;65913;531;12;334;376;818;35;5;35;8;0;0;32;2.41;1;0.99;1.02;1.02;n/a;-0.733157894736845;2022-07-31 23:42:35.266727;212;NA;0;2022-07-31 21:42:35.999885
4135;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;52;31/07/22 23:42;64474422;TRUE;1;3022;NBHF;High;yes;0;FALSE;7282285;145;145;127;129;106;42;6;7;160932;901;62;205;220;428;78;134;145;8;0;0;31;3.21;1;0.98;0.99;1;n/a;-0.733157894736845;2022-07-31 23:42:35.678267;212;NA;0;2022-07-31 21:42:36.411425
4136;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;53;31/07/22 23:42;64474422;TRUE;1;3022;NBHF;High;yes;0;FALSE;7473167;53;53;128;130;24;42;7;10;190647;278;3;499;652;1268;51;2;53;8;0;0;31;2.36;1.01;0.99;1;1.01;n/a;-0.733157894736845;2022-07-31 23:42:36.632677;212;NA;0;2022-07-31 21:42:37.365835
